A	378344	143863
A	277267	301686
A	373825	33905
A	455870	307736
Q	392417	190290
A	390289	81510
A	77216	227480
A	387661	433075
A	400722	126084
A	406869	151565
A	537472	537521
A	73263	108613
Q	105371	275159
A	75204	239568
A	59181	373197
A	509847	457903
A	76612	268829
A	84821	137090
A	248500	365433
A	357873	62588
A	228208	122150
A	70574	154085
Q	203347	529628
Q	119591	490565
A	152511	228905
Q	134350	92733
Q	396556	396663
A	295571	356524
A	241679	197264
A	68217	111041
A	180818	331174
Q	463415	464959
A	47337	549125
A	194879	20761
Q	161873	416409
A	389866	171722
Q	528381	670
A	70844	28798
Q	401905	235326
A	322695	78291
A	177243	128736
A	122235	102447
A	467675	544111
A	450934	220019
A	31084	305870
A	293410	512368
Q	471159	242462
Q	413446	33870
A	425015	258308
A	114131	10771
Q	335426	24761
A	233268	127075
Q	365979	394763
A	550919	225164
A	496570	493994
A	217671	65079
A	138264	308725
A	410385	140878
A	176574	139162
Q	98247	380562
A	60063	385639
Q	327344	42165
A	7024	36856
A	347290	366718
A	434232	415118
Q	370379	100418
A	33178	466691
A	353389	417008
A	200240	204583
A	167093	416874
Q	426869	346788
Q	401787	102482
A	546537	246525
Q	429948	296853
A	462766	63833
A	440358	258065
A	331687	472237
A	422178	238071
A	178224	187104
A	549345	81269
Q	287067	379397
A	60362	366678
A	1765	76867
A	100352	16038
A	153535	184818
A	462928	13573
A	81276	195915
A	325160	436984
Q	327751	167745
A	309173	240687
Q	175941	311364
Q	497400	332106
A	452168	6978
Q	542638	421118
A	250366	403890
A	470196	461480
A	507448	464705
A	25633	170869
A	236003	76283
A	414890	58655
A	382954	525131
Q	264028	231990
A	473925	420764
A	307725	275746
Q	227081	80020
A	228932	544227
A	63903	498123
A	308992	449493
A	228990	318692
A	393135	548466
A	61128	295803
Q	253981	260055
A	356188	284438
A	344123	237186
A	302527	191982
A	368327	403778
A	365589	474173
A	382606	82630
A	427106	221456
Q	212969	233631
Q	111281	67323
Q	457910	396116
A	525846	458064
A	246199	36897
A	74946	29273
A	97925	212269
A	229957	272098
A	107174	171925
A	508835	510889
Q	445358	232363
Q	481434	226523
A	486649	29770
A	111495	18900
A	83614	469999
Q	257409	365307
A	334827	241589
A	483181	128703
Q	213951	152948
Q	137955	86800
A	465630	365863
A	225873	55707
Q	548295	148257
A	523187	23267
A	93490	62540
Q	140946	468890
A	278292	103196
A	211980	450088
A	515038	435437
A	98173	285747
Q	273114	99070
A	154146	186583
A	251513	141751
Q	424079	276251
Q	53646	94682
A	509087	457350
Q	252264	431137
A	406249	197393
A	406243	95035
Q	316957	176816
A	95667	391430
A	528964	154255
A	69074	357093
A	186293	220118
Q	4774	53840
A	388895	26587
Q	528963	255412
Q	523064	87857
Q	37716	443108
A	409476	353962
Q	298979	481531
A	537653	479115
Q	194397	115469
Q	50877	500023
A	19684	331600
A	209095	409956
A	337043	470381
A	418522	226485
A	208901	205721
A	96476	483670
Q	226280	333666
A	448390	127701
A	295428	211957
Q	303511	282621
Q	430930	144094
A	165932	68392
A	51028	112922
A	108842	240052
A	24536	380169
A	446715	30426
Q	421694	188477
A	277756	230771
A	77844	302579
A	442283	332977
A	180076	125646
A	177624	128499
Q	453484	437878
Q	130927	442742
A	44428	292625
Q	536784	282728
A	541430	469636
Q	41885	319941
A	534019	508657
A	465944	466595
A	217448	456631
A	514479	111370
A	489720	126954
Q	501849	453280
A	474103	376453
A	113547	194391
Q	204915	43491
Q	544206	381379
A	19907	335756
Q	306181	180353
A	454209	232958
A	183723	229329
Q	165086	417067
A	78161	485741
A	416148	184848
A	282067	204892
A	375833	405742
A	332199	438492
A	29767	279886
A	464255	160659
A	465955	279975
A	264688	549849
A	452219	115569
A	387337	295249
A	198205	1576
A	160137	301726
Q	369084	468382
Q	530314	142749
A	169743	453691
A	383952	91960
A	14078	417283
A	49500	34573
Q	477589	424742
Q	377406	209308
Q	413120	454620
Q	345321	481532
Q	258770	372149
Q	292719	394780
A	426551	36332
Q	301662	459515
Q	503089	429894
Q	464159	248303
Q	230727	499678
A	549885	445464
A	127980	323114
A	369666	213561
A	374380	515414
A	479198	66287
Q	349639	538074
Q	348294	255930
Q	221564	445140
A	154670	513242
A	405866	426501
A	405109	510710
A	290281	405440
Q	185991	514301
A	189016	504430
A	366152	404419
A	527362	520892
A	347099	8213
A	302229	533260
A	308212	326506
Q	501370	362843
A	297013	430945
A	224488	375575
A	262346	390186
Q	229938	336848
Q	467649	70593
A	506521	484287
A	459569	392618
A	39186	480930
A	79154	33089
Q	77772	219521
A	270234	453656
A	373044	398918
Q	452358	416185
A	467455	41116
A	271834	510971
A	382437	201034
A	106683	125737
Q	278655	348966
Q	258195	458673
A	31801	335168
A	220941	97549
A	510415	28477
A	83573	327437
A	391528	320234
A	19900	289758
Q	135820	186358
Q	109444	530564
A	350357	344524
A	117021	451062
A	93204	466664
A	332598	447799
A	223862	278097
A	386142	153610
A	443165	19412
Q	206350	406558
A	134471	403871
A	161933	80192
Q	110100	375789
Q	26843	59342
A	29493	58479
Q	423210	239102
A	385703	466121
A	276935	75580
A	122480	171612
Q	330265	119742
A	233994	544952
Q	276196	445154
Q	400456	404859
Q	317786	497559
A	363821	466600
Q	517961	7423
A	84303	423734
A	497137	424922
Q	96103	170528
A	480131	537109
Q	102430	106896
Q	196370	318849
A	283517	48346
A	268208	89982
A	355115	205409
Q	289236	298895
A	7669	462563
A	98727	453209
A	509559	126844
Q	166481	294849
A	35353	59950
Q	504101	417004
A	244458	500780
Q	353420	395451
A	479717	120256
A	223744	259438
A	350060	240253
A	304767	209718
Q	59450	483562
Q	1362	516261
A	291519	86004
A	406831	360749
A	409181	319261
A	108141	351914
A	133039	301958
A	510170	17861
Q	108966	35593
A	439815	83171
F
Q	533502	149225
A	33541	535555
Q	233071	48611
A	245594	426959
A	226264	62335
A	512081	522077
A	397382	436842
A	212716	211929
A	509084	207347
Q	253378	371405
Q	422469	172556
A	512819	273204
A	415173	242716
A	494259	235412
A	208618	487597
A	288787	463215
A	233086	132143
A	106355	184532
A	542006	434571
Q	545854	207637
Q	333528	98075
A	131853	322464
Q	288593	547670
Q	418475	120981
Q	420564	8006
A	447900	313989
A	273435	279871
A	312228	108563
Q	223670	296234
A	318977	416157
A	409468	202772
Q	546863	82950
A	21308	292779
A	52926	504296
A	327068	491822
Q	112449	331375
A	263615	48600
A	316264	546309
Q	273008	216884
Q	450867	12588
A	459505	375918
A	1769	536076
Q	47095	197611
Q	378933	75397
A	417404	551451
Q	395045	193995
A	70365	196844
Q	344653	241294
A	75483	395559
Q	322800	477314
Q	167355	118698
Q	21036	542064
Q	362905	49723
Q	447466	369111
A	68687	112863
A	346293	297534
Q	399492	514164
Q	21243	541422
Q	250320	149206
Q	379263	78573
A	347918	478815
A	124775	44815
Q	399602	152710
A	358257	24838
A	401182	117285
A	298558	169353
Q	521652	249822
A	292238	259976
A	377439	161815
A	152096	544861
Q	164048	101151
A	492194	386530
A	456070	383443
A	336595	57696
A	157627	329092
Q	509745	295330
Q	414742	406309
A	503029	429578
A	200289	261862
Q	534605	27796
A	291957	489732
A	269472	538376
Q	489339	92502
A	138732	141332
A	331009	357215
Q	415995	162104
A	100247	457373
Q	413625	121687
A	133796	350732
A	250292	35567
Q	474351	367406
Q	311026	395445
Q	294559	481018
Q	159499	228132
Q	27395	398289
Q	66939	19172
A	515568	527043
A	537528	128460
A	21679	430648
A	137723	284646
Q	48293	165286
A	522682	444965
A	532152	429694
A	328103	406744
Q	95959	436051
A	535909	476603
A	407075	205207
A	266426	180099
A	178041	99087
A	290584	435452
A	281679	253511
A	353447	224804
A	356547	315634
Q	143722	128914
Q	4584	78556
A	51275	362109
Q	484826	175229
A	47698	473781
A	424697	46396
Q	434763	70122
A	384186	380505
Q	257096	157037
Q	362030	256399
A	317325	154585
A	131076	89176
A	488341	426125
Q	348952	503167
Q	72482	110363
Q	288472	107263
A	542592	518389
Q	24864	56863
A	160164	421941
A	404642	338919
Q	135578	6436
Q	464730	93325
Q	3115	415718
A	233516	517568
Q	507975	310825
Q	500824	270056
Q	3594	172956
Q	123631	210374
A	492882	282129
A	65187	365772
A	80069	42072
A	370456	76422
A	348267	457251
A	247862	59354
A	141742	128256
A	308752	457204
Q	44928	316156
A	428369	455743
A	434108	9624
Q	503450	477678
A	149290	330625
Q	108225	479789
Q	208464	335652
Q	238411	459564
A	98095	478248
Q	132738	305014
A	349591	144267
A	10459	193180
A	314372	273888
Q	269725	469999
Q	41761	35915
Q	305118	113533
Q	369382	134893
A	420547	492719
Q	310362	389899
Q	253576	202611
A	29643	253716
A	276296	541909
A	160384	61826
Q	255793	285437
Q	538694	409644
A	84735	327755
A	27924	231389
A	484647	403114
A	351034	456
Q	384628	139570
Q	448382	390837
Q	202115	141760
Q	203919	411521
A	250490	38805
Q	391550	378500
Q	265086	337071
Q	527565	138440
A	229026	20006
A	258714	74222
A	64923	124096
A	118486	414687
Q	419421	304966
A	252904	332338
Q	340160	227735
Q	303510	506457
A	339626	449155
A	464010	338886
A	41837	157510
A	42618	521500
Q	495457	375807
A	92010	279268
A	24418	232858
A	218898	171556
Q	105051	218026
A	98034	404857
A	68575	505548
Q	367769	129542
A	365491	493836
A	301935	135382
A	193131	534380
A	328391	49080
A	309623	6583
Q	379726	110107
A	276683	45512
Q	296521	272713
A	282158	115712
Q	145513	109395
Q	256200	521998
A	50541	2747
Q	227221	90648
A	330747	535554
A	373422	85789
A	165417	90405
A	54720	251271
Q	342156	542300
A	85802	514333
A	522888	272330
A	343147	547701
A	344152	212136
Q	532713	54147
Q	529902	397400
A	513846	214821
A	197222	10647
Q	525535	532226
Q	95612	31105
Q	454783	444701
A	349297	347431
A	61727	486097
Q	32811	215052
Q	157888	282536
A	428459	93528
Q	46849	179213
A	187954	291603
A	289290	221551
A	219079	2028
Q	125010	92038
A	131948	7805
A	254876	13316
A	264628	520263
Q	176619	124964
Q	255090	418805
Q	54653	132273
Q	123103	7123
A	49380	222246
Q	319250	48430
Q	380497	474713
Q	157367	61951
A	211822	219617
A	382072	233869
Q	426628	385651
Q	64748	102517
A	365657	168732
Q	27677	25901
Q	33063	374384
A	548581	110940
Q	382431	447350
Q	487991	68498
A	534855	197820
A	180513	389094
Q	158270	381905
Q	213297	551744
Q	39663	216125
Q	207582	466524
A	135039	105439
Q	536237	170928
A	296857	120316
A	289720	137349
A	52220	223926
A	499279	162747
A	227097	321000
A	326657	398818
Q	159223	74503
A	72418	391779
A	550949	267505
Q	472057	171843
Q	69098	355787
Q	399794	122868
Q	295315	407169
Q	320647	83315
A	5026	151012
A	511637	164987
Q	66039	53
Q	351597	488966
Q	81519	480023
Q	73641	232006
Q	420600	397888
A	378113	179064
A	376337	443629
A	493241	270670
A	168808	1879
A	24791	83435
A	551266	476063
Q	396447	208155
Q	331072	467855
Q	320197	153354
Q	109640	311364
Q	298992	444974
Q	504462	432476
Q	214328	491866
A	73915	426968
Q	319669	274008
Q	405942	427346
Q	290900	206304
Q	543058	20996
Q	277073	297891
Q	419904	241554
A	474135	51218
A	379261	68396
Q	270017	390403
Q	107677	231597
Q	263260	33099
Q	307749	461734
A	289937	99978
Q	277241	218361
Q	174415	114187
Q	528420	309548
Q	397153	79244
Q	231273	505816
A	351015	137896
A	531824	119259
Q	432863	373014
A	10289	257354
Q	200196	17820
A	10756	521202
Q	535252	228283
A	333099	537527
A	311308	14825
A	146721	279157
A	415950	157829
A	320096	54345
A	310349	81454
Q	270392	154822
Q	335744	500063
Q	536603	277003
A	457970	399177
A	271440	119935
Q	201511	197664
A	446756	339366
A	47497	401211
A	265388	187102
Q	280924	459383
A	485767	390464
A	221754	141337
A	315106	470777
A	61200	5986
A	296140	424533
Q	543042	71566
Q	507981	116448
Q	446116	172360
A	155051	295196
A	235650	41202
Q	288693	125815
A	199191	223072
Q	214456	68015
A	57239	547876
A	73795	309807
Q	175405	85892
A	110572	492219
Q	341362	238180
A	195997	105938
Q	236616	216705
Q	488953	163812
A	11310	342081
Q	254476	200804
Q	532923	331839
A	468380	476724
A	383169	189608
A	535255	359324
A	27787	111747
A	155982	61672
A	350441	416124
Q	143067	363124
Q	254033	438528
Q	474074	91024
Q	481846	10500
Q	236252	107768
A	279520	275546
A	440403	364649
Q	364311	3530
A	49955	463776
Q	383545	28101
Q	158027	78252
A	439520	245681
A	119984	461566
A	77389	540045
Q	270379	434428
Q	351798	521069
Q	453067	461566
Q	76842	73229
Q	290111	442582
Q	21177	261733
A	124991	156395
A	209588	32457
A	117061	45137
Q	55859	228190
Q	500249	210199
A	44389	42752
Q	169742	77053
Q	398975	407300
Q	304798	238562
Q	547280	278580
Q	215209	545069
Q	256909	42383
A	91754	228553
Q	223659	334448
Q	363599	36772
Q	162807	454291
A	550983	387392
Q	275094	111321
A	433452	420689
A	118082	246893
A	461278	93620
A	238367	291728
A	188539	91547
A	488236	526842
A	136407	377476
A	234667	187423
Q	502575	258412
Q	181499	517075
Q	14983	8313
Q	464078	43131
A	131874	162024
Q	134216	42513
A	193574	45255
A	266901	292045
Q	443826	252252
A	335363	79828
A	339943	248823
A	524733	512340
A	467475	337333
Q	294390	249314
A	214178	46778
Q	337798	27066
Q	496871	185443
Q	516419	209596
Q	506114	28848
Q	513874	515950
Q	365369	303869
A	300500	54685
A	325656	187977
A	411105	517292
A	14947	172212
Q	236383	121400
Q	436721	35151
A	117683	115873
Q	104786	309203
Q	23918	57142
Q	443637	421654
A	459402	71744
Q	200033	38814
A	347015	244805
Q	441980	7225
Q	121879	87651
A	1817	548403
A	88295	95020
A	94503	145964
A	375525	338173
A	331676	61696
A	18375	51931
Q	126541	304735
A	304234	63772
Q	78304	411801
Q	70574	366668
A	238186	134860
A	472991	77076
Q	524905	84042
Q	80153	262720
Q	229253	16498
Q	146173	76287
Q	436565	492177
Q	237712	523045
A	145028	72996
A	403115	293818
Q	429528	317189
A	102059	244743
Q	235419	191100
Q	302755	232858
Q	158779	406090
Q	106323	193819
A	297718	12772
A	549342	176759
Q	262205	283353
Q	401187	106018
A	73317	177144
Q	533687	28411
A	435610	353760
Q	310689	222382
Q	367169	82856
Q	218025	43627
Q	429386	47103
Q	505543	333207
F
Q	129042	506065
Q	468400	547270
Q	377266	446951
A	462658	46378
Q	359299	295239
Q	11822	406157
Q	531928	216091
A	413229	102890
Q	89697	141396
A	386396	419199
A	203734	169140
A	499949	6919
Q	260000	460966
Q	280637	425438
A	104503	527304
A	159284	122753
A	93893	217714
Q	469936	36958
Q	360522	71407
A	82060	460501
Q	99983	358056
Q	48548	171599
Q	473964	264513
A	136650	372619
Q	165438	399444
A	104659	300212
Q	398768	85672
A	309101	442581
A	444084	139754
Q	131969	256916
Q	459885	6626
A	433368	227758
A	84610	136172
A	269952	228883
A	333719	528879
A	440346	97613
Q	176084	247490
Q	409563	384315
Q	8634	440589
Q	396450	112073
A	33123	521700
A	38907	155752
Q	195330	446359
Q	473413	370171
Q	43416	171775
A	103257	534509
Q	300795	48016
Q	401390	81918
Q	249291	549311
Q	370354	255744
Q	97609	445734
Q	360978	471137
A	301528	190390
Q	427658	477466
Q	265949	210204
Q	147533	417283
Q	382072	63018
Q	293489	424022
Q	467590	73960
Q	465283	550878
Q	266185	433169
Q	486201	151539
Q	51125	435845
Q	92473	324301
A	1888	250399
A	216232	213131
A	182590	41541
A	224148	263734
A	125447	13503
A	172364	216018
Q	71316	407822
Q	374518	531387
Q	38959	372481
Q	266225	535637
A	362394	500394
Q	132138	544948
Q	163180	145287
A	122598	346636
Q	69959	34173
A	407503	389560
A	494202	344382
A	106105	436009
Q	70007	306084
Q	271697	247856
A	272137	522563
A	84568	294251
Q	464599	280991
Q	5377	82586
Q	222244	335977
A	76783	243419
Q	120380	37485
A	403726	443887
A	140432	394178
A	51337	462627
A	271379	424272
A	164242	84158
Q	255929	143114
A	146285	384503
A	347230	66469
A	469105	18589
Q	82965	105839
Q	363077	422201
Q	59320	82506
Q	364710	357094
A	311549	473188
A	496255	78962
Q	342398	260259
Q	67377	355017
A	478513	509297
Q	67571	259500
Q	77654	494550
A	410599	73353
Q	234897	307466
A	514013	116011
A	220070	216130
A	129471	404817
Q	20074	369732
Q	332869	122428
Q	184503	255426
Q	15652	543656
Q	461345	199976
A	324255	186079
A	527615	254581
A	34222	253813
Q	137734	343527
A	244832	414809
A	383725	73865
A	459894	7579
Q	57197	87490
A	471500	311613
Q	531530	195017
Q	507128	510175
Q	282155	64066
Q	114833	78013
Q	538010	58937
A	84752	87728
A	21871	139529
A	257136	491373
Q	309783	308852
A	263562	83276
A	68610	331805
A	390738	428141
A	67552	255769
A	283853	323824
A	221451	249287
A	334097	547145
Q	48905	430171
Q	337439	119496
Q	290882	511076
A	107258	242201
Q	410112	89612
Q	77119	10508
Q	195292	503769
Q	433931	46390
Q	304641	90546
Q	4936	538082
A	170235	371346
A	449258	189443
Q	281808	155927
A	236539	459890
Q	416160	364057
A	453555	21405
A	484506	60088
A	262948	216345
Q	371199	294656
Q	160900	267135
A	193316	13871
Q	59682	545367
Q	312929	269551
Q	134606	546782
A	437155	317359
Q	131372	404805
Q	377048	280856
A	38947	418432
A	391873	66743
Q	352671	481454
A	231488	427675
A	18080	415078
Q	280212	130474
Q	406435	54199
A	290160	69094
Q	356934	328340
Q	175507	466547
Q	56716	353361
Q	112476	236003
Q	354211	412612
Q	111905	234672
Q	324237	75376
Q	470254	143253
Q	339842	176373
A	167642	259597
A	301609	55077
A	542315	70228
A	124856	294288
A	111286	79812
Q	205067	528126
Q	167373	496729
Q	380191	345611
A	524333	383892
Q	462263	346051
Q	532568	76140
Q	466686	274936
Q	229427	261053
Q	514134	475332
Q	252448	411977
Q	88231	197781
A	51534	278172
A	496318	30244
Q	386922	66853
A	429248	96299
Q	434299	165220
Q	521374	305900
Q	400088	461598
Q	225418	303569
Q	236364	57416
A	63572	521012
Q	322824	403244
Q	262947	250796
A	491777	2470
Q	328327	18765
A	42240	38385
Q	402221	455262
A	205021	468467
A	241670	97687
A	18597	396305
Q	485979	45227
Q	34301	174500
Q	35639	362109
Q	135060	234701
A	449704	236852
Q	441244	355644
Q	429586	408184
Q	304944	30302
Q	57437	392451
Q	423500	89621
Q	539068	217714
Q	215112	59131
A	366554	546089
A	300754	104366
Q	256918	349567
Q	22041	529415
Q	100613	544508
Q	30670	235395
Q	526380	461519
Q	453103	330508
A	112434	271512
Q	388273	489123
Q	480840	478879
Q	318072	538281
Q	469981	126811
Q	450507	121152
Q	275460	276434
A	109667	194090
A	502023	163098
Q	227638	180800
Q	526813	206322
Q	35663	215441
A	546152	99181
Q	271589	500473
Q	127079	421967
Q	203447	216705
A	484876	477798
A	69577	350476
A	475215	440781
A	184456	448447
A	384903	179592
A	71207	513820
A	524789	441487
A	287190	541711
A	82974	355312
Q	405942	4305
A	283163	356699
Q	63285	505066
A	93022	154102
A	465604	421640
Q	320262	283677
Q	144738	447303
A	118428	83222
A	68726	198833
A	462644	246387
A	36447	146679
A	307132	282782
Q	116769	163239
Q	517535	206982
Q	2876	61515
Q	140924	228598
Q	311397	538375
Q	277103	508063
A	282704	393543
A	194665	137057
Q	333644	437663
Q	505199	437231
Q	39317	126881
Q	153247	47509
Q	522984	263431
Q	245246	8762
Q	284002	6198
A	409101	471138
Q	238163	220011
A	254701	317240
Q	438751	293239
A	140839	418185
A	446116	253488
Q	78003	206327
A	174022	484116
Q	228009	409318
Q	292412	432232
Q	117669	254264
A	274212	533620
Q	464271	150882
A	403229	186070
A	379588	62911
A	182749	423706
Q	245895	376216
Q	476540	9402
Q	28992	104001
A	161700	73270
Q	291165	212269
Q	492960	77605
Q	288873	78264
Q	127330	310023
A	14169	350440
Q	433759	228688
A	545419	295294
Q	146447	377795
Q	260022	272591
Q	205382	138224
Q	324548	390852
Q	514070	444740
Q	174244	298691
Q	346886	234196
Q	200662	64541
A	136579	52285
Q	254831	220066
A	326812	186497
Q	184234	259294
Q	468174	251745
Q	2275	78216
A	161908	303229
A	218773	511253
Q	449440	298388
A	361019	398160
A	385639	422848
Q	250480	136995
Q	508357	492767
Q	512988	326335
Q	350890	525773
Q	492313	183493
Q	353545	543272
Q	241278	20146
A	309130	157514
Q	322595	495028
Q	247060	225195
Q	177217	376430
A	514138	215512
A	90235	141102
A	139229	356523
Q	197162	253943
A	38563	48802
Q	18509	454292
Q	319352	468034
Q	64736	255011
A	85057	203104
A	110789	36609
Q	214442	229065
Q	290600	269561
Q	204116	21369
Q	131804	292080
A	399344	430806
Q	165532	48277
A	155696	364505
Q	517961	370355
Q	66559	340335
A	54165	240531
Q	335936	212061
A	46520	466865
A	208932	418724
Q	105131	278646
A	437255	512659
Q	209073	550945
A	146853	176444
A	137527	511473
A	544717	444957
A	315987	98501
Q	117609	1719
Q	91122	65926
Q	253469	212219
Q	294381	429223
Q	381304	500256
Q	460230	398499
Q	486670	118920
Q	506278	441103
Q	234508	454728
Q	314395	465191
Q	405931	112780
Q	175641	115847
Q	512380	523296
Q	459063	416128
Q	491885	227185
A	483218	383719
Q	92448	13983
Q	495633	401734
Q	528380	455307
Q	341584	21117
Q	196314	156952
Q	229427	106611
Q	484857	31242
A	334212	304761
A	514357	274521
Q	253874	6717
Q	246754	483463
Q	236684	518339
Q	283163	95509
Q	95407	417923
Q	275337	231941
Q	445352	351799
Q	473158	538278
Q	43615	423562
A	82767	398783
A	512185	153224
A	221784	151313
Q	478121	379225
A	185034	415144
Q	153848	232653
Q	213358	7108
A	403502	262225
Q	267532	444509
Q	115764	29768
Q	114081	422002
Q	200904	100104
Q	366024	511458
Q	131898	392065
A	22712	379085
Q	226261	546584
Q	233399	458331
Q	458069	117332
Q	91109	189488
Q	274249	72815
A	364348	341866
A	401821	154868
Q	276764	448440
Q	268872	273117
Q	184529	544480
Q	16854	416496
Q	21883	373495
Q	338874	336716
Q	95524	217011
Q	90350	242071
Q	456186	308830
Q	293872	387710
Q	335702	290922
Q	291366	167448
Q	427123	254051
Q	500678	88627
Q	143274	408716
Q	33080	366828
Q	278957	99528
Q	472057	208662
Q	205358	390594
Q	352784	431454
A	328037	358446
A	330399	390223
Q	329753	238533
Q	237657	420889
Q	76427	293807
Q	542394	75895
Q	70847	210524
A	474219	291278
A	498003	371132
A	174329	20922
A	518799	181516
Q	352351	366251
A	450958	205358
Q	204915	43747
Q	373629	14886
Q	351531	383452
A	524413	230516
A	412232	235490
Q	337404	99875
Q	149330	117095
Q	260093	324300
Q	335	109541
A	169796	46410
A	28509	221390
A	492088	205325
Q	246046	144693
Q	448138	193760
A	334099	283349
Q	221291	520520
Q	57266	65636
A	144313	346820
Q	443991	375750
Q	445284	136937
A	301271	349350
Q	226659	544819
A	258004	47338
Q	27328	185416
A	301899	138343
A	266440	75734
A	27137	398971
F
Q	361014	244209
Q	347390	331383
Q	205676	88306
Q	89880	545899
A	487	211727
Q	26843	29104
Q	364786	309543
Q	474441	337027
Q	332427	136374
Q	75508	83454
A	481575	308884
Q	32392	510647
Q	474962	40030
Q	258586	511769
Q	329403	96606
A	383179	134935
Q	539935	108571
Q	162142	457670
Q	542073	432935
Q	372027	17062
Q	185428	277964
Q	458011	546526
A	28060	200601
A	65771	376305
A	537748	279842
Q	463538	279653
Q	144696	33660
A	296560	486524
Q	84021	135125
Q	499506	416417
A	50747	64744
A	314302	395919
A	360028	391640
Q	412857	385172
Q	222903	545983
A	111334	246534
A	123947	185429
Q	503296	389590
A	140917	9421
Q	206592	19077
Q	392560	44306
A	425774	364013
Q	290722	545114
Q	158924	368894
Q	539003	204682
Q	244472	243729
Q	341001	146208
Q	345500	158370
Q	281598	231838
Q	324	409674
Q	420563	516218
Q	103022	220508
Q	347733	421080
Q	195260	347295
A	10008	113314
Q	228494	345876
A	371697	438514
Q	144342	101504
A	167657	141722
Q	92673	74901
Q	418958	361950
Q	525585	345733
Q	476755	111814
Q	90003	398372
Q	190535	430471
A	328843	500674
Q	249143	351880
Q	243173	71242
Q	264988	333485
Q	500213	146516
A	48760	273076
Q	499821	324854
Q	170030	165123
Q	518958	480656
A	457295	184513
Q	537129	548797
Q	125447	324122
Q	474361	141475
A	309390	162871
Q	335148	214616
Q	378957	91698
A	97762	380035
A	249927	66905
Q	60734	183956
A	69756	145514
Q	173007	354618
Q	120551	52603
Q	400151	74554
Q	505036	151606
Q	442945	50279
A	90212	455743
A	480238	41572
Q	375396	204695
A	450570	512120
Q	242980	296233
A	362839	439652
Q	256627	161105
Q	397631	471641
Q	117808	21331
A	287269	177830
Q	393622	155123
Q	128236	330651
Q	423992	267659
Q	131592	11822
Q	230727	43780
Q	551680	307
Q	167668	361575
Q	142120	218817
Q	315754	291930
Q	191475	445371
Q	200356	213394
Q	235068	493469
A	161198	134097
A	271907	404705
Q	470134	284192
Q	367742	97542
Q	336182	371505
Q	480324	67285
Q	89799	253474
A	97272	63042
Q	39806	463413
Q	163876	70473
A	281138	199518
A	49067	32730
Q	507351	65890
Q	518923	461615
A	180402	469108
A	380335	311868
Q	25099	132971
Q	293679	190519
A	447355	237963
Q	437400	331953
A	203493	246341
A	245275	354043
Q	440676	218125
Q	286269	375530
Q	157619	134138
A	227222	106550
Q	469936	115135
Q	462960	254098
A	458223	161405
Q	207433	31117
A	434669	67579
A	54212	343909
A	7749	305989
Q	330913	110696
A	210189	392799
Q	14592	51050
Q	73081	125174
Q	250699	461647
Q	225646	390188
Q	59635	156021
