Q	364710	357094
Q	342398	260259
Q	67377	355017
Q	67571	259500
Q	77654	494550
Q	234897	307466
Q	20074	369732
Q	332869	122428
Q	184503	255426
Q	15652	543656
Q	461345	199976
Q	137734	343527
Q	57197	87490
Q	531530	195017
Q	507128	510175
Q	282155	64066
Q	114833	78013
Q	538010	58937
Q	309783	308852
Q	48905	430171
Q	337439	119496
Q	290882	511076
Q	410112	89612
Q	77119	10508
Q	195292	503769
Q	433931	46390
Q	304641	90546
Q	4936	538082
Q	281808	155927
Q	416160	364057
Q	371199	294656
Q	160900	267135
Q	59682	545367
Q	312929	269551
Q	134606	546782
Q	131372	404805
Q	377048	280856
Q	352671	481454
Q	280212	130474
Q	406435	54199
Q	356934	328340
Q	175507	466547
Q	56716	353361
Q	112476	236003
Q	354211	412612
Q	111905	234672
Q	324237	75376
Q	470254	143253
Q	339842	176373
Q	205067	528126
Q	167373	496729
Q	380191	345611
Q	462263	346051
Q	532568	76140
Q	466686	274936
Q	229427	261053
Q	514134	475332
Q	252448	411977
Q	88231	197781
Q	386922	66853
Q	434299	165220
Q	521374	305900
Q	400088	461598
Q	225418	303569
Q	236364	57416
Q	322824	403244
Q	262947	250796
Q	328327	18765
Q	402221	455262
Q	485979	45227
Q	34301	174500
Q	35639	362109
Q	135060	234701
Q	441244	355644
Q	429586	408184
Q	304944	30302
Q	57437	392451
Q	423500	89621
Q	539068	217714
Q	215112	59131
Q	256918	349567
Q	22041	529415
Q	100613	544508
Q	30670	235395
Q	526380	461519
Q	453103	330508
Q	388273	489123
Q	480840	478879
Q	318072	538281
Q	469981	126811
Q	450507	121152
Q	275460	276434
Q	227638	180800
Q	526813	206322
Q	35663	215441
Q	271589	500473
Q	127079	421967
Q	203447	216705
Q	405942	4305
Q	63285	505066
Q	320262	283677
Q	144738	447303
Q	116769	163239
Q	517535	206982
Q	2876	61515
Q	140924	228598
Q	311397	538375
Q	277103	508063
Q	333644	437663
Q	505199	437231
Q	39317	126881
Q	153247	47509
Q	522984	263431
Q	245246	8762
Q	284002	6198
Q	238163	220011
Q	438751	293239
Q	78003	206327
Q	228009	409318
Q	292412	432232
Q	117669	254264
Q	464271	150882
Q	245895	376216
Q	476540	9402
Q	28992	104001
Q	291165	212269
Q	492960	77605
Q	288873	78264
Q	127330	310023
Q	433759	228688
Q	146447	377795
Q	260022	272591
Q	205382	138224
Q	324548	390852
Q	514070	444740
Q	174244	298691
Q	346886	234196
Q	200662	64541
Q	254831	220066
Q	184234	259294
Q	468174	251745
Q	2275	78216
Q	449440	298388
Q	250480	136995
Q	508357	492767
Q	512988	326335
Q	350890	525773
Q	492313	183493
Q	353545	543272
Q	241278	20146
Q	322595	495028
Q	247060	225195
Q	177217	376430
Q	197162	253943
Q	18509	454292
Q	319352	468034
Q	64736	255011
Q	214442	229065
Q	290600	269561
Q	204116	21369
Q	131804	292080
Q	165532	48277
Q	517961	370355
Q	66559	340335
Q	335936	212061
Q	105131	278646
Q	209073	550945
Q	117609	1719
Q	91122	65926
Q	253469	212219
Q	294381	429223
Q	381304	500256
Q	460230	398499
Q	486670	118920
Q	506278	441103
Q	234508	454728
Q	314395	465191
Q	405931	112780
Q	175641	115847
Q	512380	523296
Q	459063	416128
Q	491885	227185
Q	92448	13983
Q	495633	401734
Q	528380	455307
Q	341584	21117
Q	196314	156952
Q	229427	106611
Q	484857	31242
Q	253874	6717
Q	246754	483463
Q	236684	518339
Q	283163	95509
Q	95407	417923
Q	275337	231941
Q	445352	351799
Q	473158	538278
Q	43615	423562
Q	478121	379225
Q	153848	232653
Q	213358	7108
Q	267532	444509
Q	115764	29768
Q	114081	422002
Q	200904	100104
Q	366024	511458
Q	131898	392065
Q	226261	546584
Q	233399	458331
Q	458069	117332
Q	91109	189488
Q	274249	72815
Q	276764	448440
Q	268872	273117
Q	184529	544480
Q	16854	416496
Q	21883	373495
Q	338874	336716
Q	95524	217011
Q	90350	242071
Q	456186	308830
Q	293872	387710
Q	335702	290922
Q	291366	167448
Q	427123	254051
Q	500678	88627
Q	143274	408716
Q	33080	366828
Q	278957	99528
Q	472057	208662
Q	205358	390594
Q	352784	431454
Q	329753	238533
Q	237657	420889
Q	76427	293807
Q	542394	75895
Q	70847	210524
Q	352351	366251
Q	204915	43747
Q	373629	14886
Q	351531	383452
Q	337404	99875
Q	149330	117095
Q	260093	324300
Q	335	109541
Q	246046	144693
Q	448138	193760
Q	221291	520520
Q	57266	65636
Q	443991	375750
Q	445284	136937
Q	226659	544819
Q	27328	185416
F
Q	361014	244209
Q	347390	331383
Q	205676	88306
Q	89880	545899
Q	26843	29104
Q	364786	309543
Q	474441	337027
Q	332427	136374
Q	75508	83454
Q	32392	510647
Q	474962	40030
Q	258586	511769
Q	329403	96606
Q	539935	108571
Q	162142	457670
Q	542073	432935
Q	372027	17062
Q	185428	277964
Q	458011	546526
Q	463538	279653
Q	144696	33660
Q	84021	135125
Q	499506	416417
Q	412857	385172
Q	222903	545983
Q	503296	389590
Q	206592	19077
Q	392560	44306
Q	290722	545114
Q	158924	368894
Q	539003	204682
Q	244472	243729
Q	341001	146208
Q	345500	158370
Q	281598	231838
Q	324	409674
Q	420563	516218
Q	103022	220508
Q	347733	421080
Q	195260	347295
Q	228494	345876
Q	144342	101504
Q	92673	74901
Q	418958	361950
Q	525585	345733
Q	476755	111814
Q	90003	398372
Q	190535	430471
Q	249143	351880
Q	243173	71242
Q	264988	333485
Q	500213	146516
Q	499821	324854
Q	170030	165123
Q	518958	480656
Q	537129	548797
Q	125447	324122
Q	474361	141475
Q	335148	214616
Q	378957	91698
Q	60734	183956
Q	173007	354618
Q	120551	52603
Q	400151	74554
Q	505036	151606
Q	442945	50279
Q	375396	204695
Q	242980	296233
Q	256627	161105
Q	397631	471641
Q	117808	21331
Q	393622	155123
Q	128236	330651
Q	423992	267659
Q	131592	11822
Q	230727	43780
Q	551680	307
Q	167668	361575
Q	142120	218817
Q	315754	291930
Q	191475	445371
Q	200356	213394
Q	235068	493469
Q	470134	284192
Q	367742	97542
Q	336182	371505
Q	480324	67285
Q	89799	253474
Q	39806	463413
Q	163876	70473
Q	507351	65890
Q	518923	461615
Q	25099	132971
Q	293679	190519
Q	437400	331953
Q	440676	218125
Q	286269	375530
Q	157619	134138
Q	469936	115135
Q	462960	254098
Q	207433	31117
Q	330913	110696
Q	14592	51050
Q	73081	125174
Q	250699	461647
Q	225646	390188
Q	59635	156021
Q	363236	147313
Q	439872	312119
Q	467958	74920
Q	178833	258242
Q	363467	227735
Q	183238	452408
Q	201673	199975
Q	224587	141271
Q	113321	319834
Q	208142	236609
Q	306535	70273
Q	34438	411108
Q	449787	548527
Q	104334	131706
Q	174066	97798
Q	474553	279398
Q	449161	202416
Q	126396	135869
Q	269957	43362
Q	218752	131408
Q	26095	396742
Q	537876	314409
Q	164239	164490
Q	134804	437839
Q	20474	170457
Q	363495	75134
Q	399430	538704
Q	275519	61515
Q	427689	75884
Q	434217	316264
Q	194597	287374
Q	397208	516777
Q	327546	2834
Q	384280	337205
Q	126583	99707
Q	356634	135390
Q	317000	57690
Q	117274	550971
Q	276414	204789
Q	549620	216474
Q	97876	472731
Q	409278	117333
Q	40741	2482
Q	467454	280079
Q	445522	434476
Q	387612	198438
Q	521663	548264
Q	331608	446081
Q	44610	460930
Q	164641	271699
Q	539249	245451
Q	413032	447177
Q	110112	109927
Q	242099	70688
Q	30529	303158
Q	511028	71569
Q	348521	59000
Q	520516	328343
Q	265048	177112
Q	210645	529021
Q	284306	186153
Q	427650	381958
Q	60076	17432
Q	354688	255309
Q	169562	70062
Q	170117	338593
Q	267532	403411
Q	12255	367220
Q	310770	264717
Q	151255	92945
Q	402792	376820
Q	370281	466855
Q	260634	228161
Q	221978	295088
Q	359043	6111
Q	438646	274579
Q	496977	50654
Q	478719	291603
Q	111875	281975
Q	12552	497090
Q	96336	262899
Q	506177	63073
Q	512807	538273
Q	265077	139966
Q	314648	53251
Q	380478	27254
Q	447858	22179
Q	525385	25592
Q	124058	300355
Q	312385	372773
Q	271784	502048
Q	187392	303300
Q	153639	43732
Q	190493	152900
Q	388329	14273
Q	475657	501998
Q	480637	60354
Q	452933	449309
Q	413761	99414
Q	82482	400701
Q	50017	525872
Q	234680	49936
Q	416100	404473
Q	359102	195995
Q	457099	478421
Q	6311	436136
Q	350014	192411
Q	22049	180009
Q	327025	496174
Q	504575	325916
Q	252973	532233
Q	280412	118454
Q	193407	506345
Q	197039	298440
Q	537336	38339
Q	201209	26118
Q	448210	441993
Q	177305	500927
Q	6286	483705
Q	455228	126772
Q	284391	167347
Q	486678	487570
Q	167915	419586
Q	437176	504486
Q	205179	512637
Q	340881	38726
Q	31792	132706
Q	130786	466874
Q	120673	150390
Q	432099	110683
Q	124843	435463
Q	44608	99323
Q	466813	247833
Q	333669	114958
Q	363440	446972
Q	416636	48787
Q	273167	97095
Q	32106	404304
Q	33872	514095
Q	481681	41474
Q	273114	62956
Q	413677	177409
Q	479321	143686
Q	523958	66545
Q	542438	462228
Q	16762	422389
Q	65015	52145
Q	235705	120172
Q	198217	225165
Q	457155	255716
Q	160565	373265
Q	167913	300062
Q	99139	280006
Q	496654	88829
Q	302641	151582
Q	33008	176423
Q	536984	334104
Q	437106	531344
Q	331754	427236
Q	123078	504247
Q	206759	473338
Q	152125	25433
Q	394524	467833
Q	149083	364212
Q	117897	276235
Q	243051	181103
Q	544832	484930
Q	136918	342166
Q	483661	282517
Q	409002	263382
Q	197964	160974
Q	506571	23943
Q	132860	207636
Q	160482	367341
Q	407154	135699
Q	389003	475024
Q	518188	356127
Q	309013	249907
Q	21679	187939
Q	197653	130732
Q	219818	391594
Q	185698	434464
Q	149276	494280
Q	352552	482481
Q	550500	496565
Q	121350	105083
Q	551187	538813
Q	354898	435778
Q	233628	426443
Q	45815	73810
Q	291764	253414
Q	540519	344150
Q	447188	264221
Q	538625	459523
Q	426545	111892
Q	386183	211852
Q	64893	16731
Q	119738	485348
Q	319834	99149
Q	524233	221036
Q	21516	81397
Q	143371	37532
Q	539576	179105
Q	493775	396953
Q	489858	491863
Q	324646	543607
Q	24046	330343
Q	23132	162142
Q	351596	141845
Q	524805	267436
Q	100563	177
Q	125653	451159
Q	524438	69437
Q	395242	27959
Q	26700	87396
Q	523755	402554
Q	91234	515430
Q	337042	93429
Q	219089	396193
Q	274138	243364
Q	82814	240532
Q	307654	128388
Q	398307	40665
Q	251658	408129
Q	303264	75106
Q	306723	150515
Q	8806	257171
Q	227350	118564
Q	548486	202235
Q	111732	385650
Q	216966	532154
Q	538960	481712
Q	473159	35010
Q	58443	224585
Q	355453	176854
F
Q	416270	182019
Q	150994	382519
Q	539643	519124
Q	220998	126168
Q	21059	107885
Q	395037	469107
Q	505214	108265
Q	451978	56127
Q	178285	181902
Q	169532	167675
Q	138665	399637
Q	205311	299502
Q	361751	37674
Q	265164	540024
Q	130292	197615
Q	91049	252629
Q	286972	83222
Q	66012	485934
Q	89652	548910
Q	339973	361939
Q	172920	1017
Q	438483	100640
Q	96304	279264
Q	349367	114665
Q	249970	416458
Q	495631	65007
Q	462978	203245
Q	250384	475781
Q	151954	72443
Q	343241	122779
Q	386492	533631
Q	352177	541260
Q	326932	326403
Q	2223	362349
Q	39154	30344
Q	297778	37255
Q	109656	161589
Q	443165	87471
Q	416715	407338
Q	64847	550881
Q	486011	135954
Q	370811	91932
Q	104163	165437
Q	543773	480794
Q	208306	293537
Q	319137	366751
Q	254293	79929
Q	494789	371586
Q	525039	49245
Q	550368	163529
Q	183816	203040
Q	377266	123372
Q	489064	189846
Q	449990	173322
Q	247154	492535
Q	486492	425476
Q	395135	107407
Q	116996	245443
Q	329887	422320
Q	312915	418905
Q	361697	106608
Q	496837	137511
Q	495337	392230
Q	358603	55982
Q	315716	488696
Q	60428	214544
Q	247045	122700
Q	489398	470803
Q	223556	447555
Q	218585	54439
Q	140852	438965
Q	257284	360404
Q	381767	466260
Q	75163	274026
Q	185156	189705
Q	456571	464234
Q	186782	509846
Q	288488	182956
Q	493966	229968
Q	137667	158247
Q	518170	287814
Q	467648	253003
Q	4491	76646
Q	445939	347198
Q	347291	204669
Q	118822	107462
Q	9251	247703
Q	490501	329159
Q	391484	472477
Q	535994	281680
Q	405477	484785
Q	46840	198909
Q	254229	355166
Q	443673	240368
Q	52376	60400
Q	331484	30659
Q	170293	401047
Q	11823	476269
Q	93679	16372
Q	202468	9850
Q	62644	164228
Q	263239	286484
Q	8641	472731
Q	175579	410231
Q	99041	314772
Q	315925	346029
Q	134702	286562
Q	301817	132365
Q	481081	260980
Q	442952	271338
Q	278162	775
Q	24140	287975
Q	211455	14096
Q	430332	166206
Q	113396	441527
Q	543970	483379
Q	280379	497184
Q	382960	546650
Q	160003	209871
Q	224602	193681
Q	138351	205485
Q	37063	382934
Q	360831	118044
Q	294267	315661
Q	181664	315914
Q	83023	415196
Q	407625	76468
Q	498804	539054
Q	482003	120009
Q	169764	409112
Q	531507	152350
Q	172364	41638
Q	82974	252718
Q	161279	222389
Q	147297	279259
Q	537198	506216
Q	233883	291822
Q	36825	486907
Q	123787	167675
Q	203920	282969
Q	550844	42821
Q	494325	523016
Q	464731	248921
Q	230157	461101
Q	407732	299362
Q	106573	198192
Q	395791	90034
Q	381266	463830
Q	344935	119836
Q	22491	417679
Q	141385	366653
Q	371941	12519
Q	231866	12427
Q	454620	210704
Q	522276	310293
Q	391772	33097
Q	302416	393408
Q	426872	5593
Q	80164	24680
Q	484407	298691
Q	365169	134380
Q	98529	75718
Q	304265	413723
Q	448457	245037
Q	323009	221721
Q	447082	189318
Q	549620	9792
Q	99563	115082
Q	428333	98025
Q	304474	180008
Q	327265	540148
Q	43369	22085
Q	76320	357396
Q	480249	70846
Q	126833	67521
Q	451543	540483
Q	498702	436651
Q	407748	456233
Q	205058	514301
Q	220998	38203
Q	377785	529213
Q	15662	302120
Q	447327	180443
Q	313339	494439
Q	351518	279447
Q	270140	340728
Q	125086	443750
Q	133030	130340
Q	434018	84461
Q	43895	517266
Q	521839	492356
Q	140870	205047
Q	25969	163003
Q	266826	25221
Q	403535	366335
Q	157463	122948
Q	496837	543095
Q	348125	84317
Q	344412	205078
Q	362202	75403
Q	454501	427314
Q	45815	373643
Q	413759	37407
Q	271132	100256
Q	231744	364957
Q	219427	301622
Q	92756	346665
Q	285581	370044
Q	103874	430882
Q	113552	517155
Q	133891	193760
Q	256345	31918
Q	274441	278581
Q	373328	76742
Q	39632	517744
Q	447837	461853
Q	148912	148148
Q	469572	157641
Q	499613	171546
Q	18397	193248
Q	115594	508287
Q	517906	36655
Q	137499	239999
Q	97229	148564
Q	192424	333255
Q	19608	387786
Q	505989	332679
Q	137453	139752
Q	342707	127600
Q	15601	260369
Q	537059	498484
Q	163180	207129
Q	180363	339588
Q	456399	355652
Q	340351	263947
Q	163622	319653
Q	418683	154304
Q	175183	361447
Q	449668	450306
Q	190833	247306
Q	247912	239331
Q	125611	158294
Q	97176	42217
Q	85133	299321
Q	523606	10844
Q	62909	315594
Q	286496	469430
Q	377532	376095
Q	82751	84509
Q	301839	91614
Q	370096	460504
Q	239522	160252
Q	97785	34228
Q	523641	263601
Q	232017	4531
Q	274631	502978
Q	57461	8454
Q	69207	175612
Q	285609	177506
Q	533869	217994
Q	532793	434979
Q	373412	116254
Q	405706	381005
Q	143703	470707
Q	341838	268301
Q	223292	27640
Q	395722	249943
Q	466409	550954
Q	418475	82933
Q	269198	311137
Q	177922	19256
Q	510266	305161
Q	222149	120957
Q	337627	30346
Q	515668	365663
Q	470134	87922
Q	82657	223586
Q	157307	469913
Q	156413	49770
Q	254928	296224
Q	79366	164796
Q	406166	106627
Q	31554	137372
Q	208932	230385
Q	444527	88230
Q	184135	71679
Q	426184	501116
Q	549591	452645
Q	369912	98940
Q	298041	121040
Q	186559	181110
Q	232149	264657
Q	546581	490719
Q	467323	366589
Q	109137	222670
Q	347101	125448
Q	29767	146694
Q	7749	156400
Q	60802	21854
Q	284970	130370
Q	40941	474
Q	307792	196404
Q	332622	442046
Q	303379	51123
Q	153360	417371
Q	214459	462474
Q	542526	123369
Q	462488	236482
Q	496869	317370
Q	486569	31520
Q	276283	276376
Q	525732	291435
Q	534970	127644
Q	94516	417969
Q	22299	485412
Q	360266	130815
Q	496129	113794
Q	25364	531588
Q	376658	421044
Q	226113	108114
Q	196526	157925
Q	366652	406867
Q	366761	97063
Q	453125	17896
Q	551226	304376
Q	499483	204557
Q	512018	465788
Q	11571	40195
Q	79162	49848
Q	288804	371273
Q	366035	159058
Q	135131	205423
Q	166581	474517
Q	324640	58680
Q	541114	438318
Q	527884	194882
Q	254793	346164
Q	60858	148959
Q	280091	74145
Q	201511	2057
Q	512596	111268
Q	214455	6973
Q	280358	208468
Q	399254	210203
Q	223131	520102
Q	370780	104791
F
Q	236802	325012
Q	337548	196750
Q	471544	403833
Q	512849	384555
Q	325616	498766
Q	65926	220848
Q	137552	151179
Q	515061	321975
Q	111305	319329
Q	459243	319578
Q	298501	160817
Q	165950	354559
Q	456728	339310
Q	347101	294785
Q	402774	541092
Q	443087	266609
Q	235734	394726
Q	81431	323114
Q	182826	278187
Q	309784	138349
Q	66084	127751
Q	52932	320202
Q	453905	76384
Q	340188	272908
Q	220169	325404
Q	29223	503091
Q	87784	357400
Q	388379	179295
Q	334748	47932
Q	226460	238120
Q	429737	321126
Q	546772	320427
Q	70355	443012
Q	504069	3000
Q	214663	487755
Q	121893	109431
Q	380110	23903
Q	498881	428437
Q	330429	438491
Q	425634	43859
Q	54547	53153
Q	267604	285678
Q	193029	88077
Q	32894	14615
Q	502782	262880
Q	407334	185574
Q	492982	47941
Q	464700	368376
Q	120764	142463
Q	371426	177111
Q	279190	535711
Q	91833	508454
Q	31815	133625
Q	355095	150542
Q	388335	401014
Q	272740	147120
Q	14050	537151
Q	528825	138706
Q	201574	64916
Q	359818	461756
Q	326905	437844
Q	44858	326851
Q	319794	460255
Q	280041	235713
Q	475320	201482
Q	320978	298508
Q	280091	131537
Q	494972	238200
Q	527018	14278
Q	25429	2470
Q	136	318851
Q	283555	98913
Q	524821	215316
Q	29707	418433
Q	180250	379856
Q	208445	214318
Q	265851	158141
Q	517416	141280
Q	393799	99288
Q	111865	330941
Q	35177	342819
Q	161790	378891
Q	443121	214726
Q	350108	296088
Q	214821	327962
Q	389112	419460
Q	474596	511763
Q	95473	530983
Q	492340	526000
Q	472991	139316
Q	360038	250702
Q	510332	494427
Q	519123	122169
Q	409924	263453
Q	152243	18624
Q	358603	316017
Q	193128	117272
Q	46326	322430
Q	63837	482639
Q	296611	250805
Q	125086	306144
Q	141915	443198
Q	534632	530265
Q	187109	21646
Q	27344	202322
Q	336357	513630
Q	330582	319861
Q	131350	522594
Q	25534	467451
Q	317402	312299
Q	126583	90383
Q	531452	235186
Q	227041	36976
Q	329752	120975
Q	236284	204381
Q	23918	123393
Q	383800	473520
Q	283311	545155
Q	211510	344410
Q	163883	343670
Q	496018	443013
Q	448403	35163
Q	47495	27844
Q	218802	4367
Q	176079	484043
Q	390839	199856
Q	108213	297362
Q	279446	123704
Q	265762	124409
Q	335323	296333
Q	273115	214248
Q	513131	165954
Q	125661	230719
Q	332596	16129
Q	484215	100476
Q	256808	383899
Q	350809	2711
Q	236430	242304
Q	477589	6988
Q	260987	549949
Q	468057	143611
Q	275934	549668
Q	303037	402554
Q	539686	489016
Q	187839	202445
Q	316290	93768
Q	523430	521116
Q	320990	423566
Q	326562	336648
Q	320714	213641
Q	57134	218998
Q	139789	302102
Q	506051	501709
Q	551506	449122
Q	39019	286659
Q	262062	150157
Q	405108	148147
Q	28408	404909
Q	266156	284682
Q	12661	244155
Q	184570	382342
Q	47517	410
Q	23767	137736
Q	512281	551223
Q	287496	291890
Q	470113	362903
Q	313011	100302
Q	75784	179379
Q	525240	76684
Q	216549	424114
Q	36868	539549
Q	30845	118197
Q	60914	417151
Q	261497	174395
Q	445596	429514
Q	159013	524057
Q	100661	409198
Q	204645	448162
Q	297038	150352
Q	57457	38462
Q	324169	220299
Q	232093	523248
Q	469435	161903
Q	48993	341348
Q	331170	171298
Q	543336	378305
Q	399495	548360
Q	529365	292098
Q	515246	370437
Q	80731	146672
Q	195763	252956
Q	283563	23007
Q	128127	487453
Q	398950	168262
